X,Y,building,addr:street,addr:housenumber,addr:postcode,addr:city,addr:state,name,nycdoitt:bin,height,building:levels,start_date,roof:shape,building:colour,roof:material,building:material,building:part,condo,roof:colour,addr:country,number_of_apartments,addr:housename,website,addr:place,wikidata
-74.3855758480628,41.4401490498114,apartments,Black Stallion Court,23,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3849440535477,41.4399010000861,apartments,Black Stallion Court,24,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3855292,41.4401984,apartments,Black Stallion Court,25,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3848958514796,41.4399517000351,apartments,Black Stallion Court,26,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3854792997637,41.4404128998842,apartments,Black Stallion Court,27,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.38484255,41.4399955,apartments,Black Stallion Court,28,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3854324504975,41.4404656001028,apartments,Black Stallion Court,29,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.38616025,41.4395628,apartments,Black Stallion Court,3,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3847983983677,41.4400419999003,apartments,Black Stallion Court,30,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.38538505,41.44051495,apartments,Black Stallion Court,31,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3847512500313,41.4400915000399,apartments,Black Stallion Court,32,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3853385985908,41.4405633498972,apartments,Black Stallion Court,33,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3846958902717,41.4401371998151,apartments,Black Stallion Court,34,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3852930017451,41.4406108001028,apartments,Black Stallion Court,35,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3846458597091,41.4401808817303,apartments,Black Stallion Court,36,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.38496555,41.4406631,apartments,Black Stallion Court,37,10940,Middletown,NY,,,,,1980,,,,,,yes,,,,,,,
-74.384613449843,41.4402363495812,apartments,Black Stallion Court,38,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.384896,41.4406326,apartments,Black Stallion Court,39,10940,Middletown,NY,,,,,1980,,,,,,yes,,,,,,,
-74.38468895,41.4405418,apartments,Black Stallion Court,40,10940,Middletown,NY,,,,,1980,,,,,,yes,,,,,,,
-74.3848312864689,41.4406042502084,apartments,Black Stallion Court,41,10940,Middletown,NY,,,,,1980,,,,,,yes,,,,,,,
-74.3847628125104,41.4405741497916,apartments,Black Stallion Court,42,10940,Middletown,NY,,,,,1980,,,,,,yes,,,,,,,
-74.3861186991486,41.439610749961,apartments,Black Stallion Court,5,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3860736,41.43965745,apartments,Black Stallion Court,7,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3855309018404,41.4394417000979,apartments,Black Stallion Court,8,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-74.3860232239613,41.4397046013362,apartments,Black Stallion Court,9,10940,Middletown,NY,,,,,1979,,,,,,yes,,,,,,,
-73.07798886288,40.9336630999269,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0777738401173,40.934027174648,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.078598959678,40.9324337054626,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0791386487962,40.932478100043,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0783713605687,40.9328436999315,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0788216981665,40.9329358500153,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0792785,40.9330284,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0782016025714,40.9332314830232,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0786784927938,40.9333273500608,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0784876601745,40.9337688499469,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0788509978833,40.9340317499954,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.0782906124613,40.9342480497349,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-73.078710620917,40.934590849837,apartments,Blair Road,,11733,Port Jefferson Station,,,,,,,,,,,,,,,,,,,
-74.4060184574883,41.4542766499295,apartments,Blanchard Street,10,10940,Middletown,NY,,,,,1993,,,,,,,,,2,,,,
-74.4058768705719,41.4541867998058,apartments,Blanchard Street,12,10940,Middletown,NY,,,,,1993,,,,,,,,,2,,,,
-74.4055379,41.45443915,apartments,Blanchard Street,13,10940,Middletown,NY,,,,,1993,,,,,,,,,2,,,,
-74.4057348943843,41.4540761000528,apartments,Blanchard Street,14,10940,Middletown,NY,,,,,2005,,,,,,,,,2,,,,
-74.4053420992103,41.4543296002169,apartments,Blanchard Street,15,10940,Middletown,NY,,,,,1992,,,,,,,,,2,,,,
-74.4055828074076,41.4539987499279,apartments,Blanchard Street,16,10940,Middletown,NY,,,,,2005,,,,,,,,,2,,,,
-74.4051474547577,41.4541900000369,apartments,Blanchard Street,17,10940,Middletown,NY,,,,,2006,,,,,,,,,2,,,,
-74.4054402924932,41.4539099000708,apartments,Blanchard Street,18,10940,Middletown,NY,,,,,2006,,,,,,,,,2,,,,
-74.4052964574859,41.4538191499299,apartments,Blanchard Street,20,10940,Middletown,NY,,,,,2006,,,,,,,,,2,,,,
-72.6527404070754,40.9262450523323,apartments,Blueberry Commons,30,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6532265000945,40.9265860446857,apartments,Blueberry Commons,30,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6526896891041,40.9267877354872,apartments,Blueberry Commons,30,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6533157745569,40.9269838389035,apartments,Blueberry Commons,30,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-73.4181214163627,40.7588842362998,apartments,Blueberry Court,11,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.4190737548593,40.7588136313528,apartments,Blueberry Court,12,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.4190262304882,40.7583769333066,apartments,Blueberry Court,20,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.4180347289952,40.7584214356635,apartments,Blueberry Court,29,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.0439441358866,40.7907426538675,apartments,Blue Point Road E,1,11742,Holtsville,,,,,,,,,,,,,,,,,,,
-73.0441521744677,40.790328422921,apartments,Blue Point Road E,18,11742,Holtsville,,,,,,,,,,,,,,,,,,,
-73.04520325,40.79078135,apartments,Blue Point Road E,29,11742,Holtsville,,,,,,,,,,,,,,,,,,,
-73.0456017451808,40.7899821843105,apartments,Blue Point Road E,36,11742,Holtsville,,,,,,,,,,,,,,,,,,,
-73.0460824626486,40.7898097735819,apartments,Blue Point Road E,44,11742,Holtsville,,,,,,,,,,,,,,,,,,,
-73.0436939080093,40.7903748432978,apartments,Blue Point Road E,6,11742,Holtsville,,,,,,,,,,,,,,,,,,,
-77.752673612468,43.0990784966328,apartments,Blue Spruce Drive,10,14624,Rochester,NY,Cedars Of Chili Building 49,,,,,,,,,,,,,,,,,
-77.753385375,43.0989616852038,apartments,Blue Spruce Drive,11,14624,Rochester,NY,Cedars Of Chili Building 59,,,,,,,,,,,,,,,,,
-77.75258750397,43.0990603745724,apartments,Blue Spruce Drive,12,14624,Rochester,NY,Cedars Of Chili Building 49,,,,,,,,,,,,,,,,,
-77.7533329465994,43.0989259223141,apartments,Blue Spruce Drive,13,14624,Rochester,NY,Cedars Of Chili Building 59,,,,,,,,,,,,,,,,,
-77.7525624672915,43.0990111276197,apartments,Blue Spruce Drive,14,14624,Rochester,NY,Cedars Of Chili Building 49,,,,,,,,,,,,,,,,,
-77.7532846109774,43.0988935635122,apartments,Blue Spruce Drive,15,14624,Rochester,NY,Cedars Of Chili Building 59,,,,,,,,,,,,,,,,,
-77.7528005249956,43.0989395038345,apartments,Blue Spruce Drive,16,14624,Rochester,NY,Cedars Of Chili Building 50,,,,,,,,,,,,,,,,,
-77.7532045853661,43.0988773497904,apartments,Blue Spruce Drive,17,14624,Rochester,NY,Cedars Of Chili Building 59,,,,,,,,,,,,,,,,,
-77.7527010529981,43.09894225,apartments,Blue Spruce Drive,18,14624,Rochester,NY,Cedars Of Chili Building 50,,,,,,,,,,,,,,,,,
-77.7532317649734,43.0987873861923,apartments,Blue Spruce Drive,19,14624,Rochester,NY,Cedars Of Chili Building 58,,,,,,,,,,,,,,,,,
-77.7528002000245,43.0991558725928,apartments,Blue Spruce Drive,2,14624,Rochester,NY,Cedars Of Chili Building 49,,,,,,,,,,,,,,,,,
-77.7527260748189,43.0989082730867,apartments,Blue Spruce Drive,20,14624,Rochester,NY,Cedars Of Chili Building 50,,,,,,,,,,,,,,,,,
-77.7532846957247,43.0987538002687,apartments,Blue Spruce Drive,21,14624,Rochester,NY,Cedars Of Chili Building 58,,,,,,,,,,,,,,,,,
-77.75263605,43.09890945,apartments,Blue Spruce Drive,22,14624,Rochester,NY,Cedars Of Chili Building 50,,,,,,,,,,,,,,,,,
-77.7533365274248,43.0987231515497,apartments,Blue Spruce Drive,23,14624,Rochester,NY,Cedars Of Chili Building 58,,,,,,,,,,,,,,,,,
-77.752682317309,43.0988567669882,apartments,Blue Spruce Drive,24,14624,Rochester,NY,Cedars Of Chili Building 50,,,,,,,,,,,,,,,,,
-77.753427677987,43.0986701465372,apartments,Blue Spruce Drive,25,14624,Rochester,NY,Cedars Of Chili Building 58,,,,,,,,,,,,,,,,,
-77.7525881521695,43.098841555058,apartments,Blue Spruce Drive,26,14624,Rochester,NY,Cedars Of Chili Building 50,,,,,,,,,,,,,,,,,
-77.7533886857698,43.0985838205181,apartments,Blue Spruce Drive,27,14624,Rochester,NY,Cedars Of Chili Building 57,,,,,,,,,,,,,,,,,
-77.7525684359347,43.098790960815,apartments,Blue Spruce Drive,28,14624,Rochester,NY,Cedars Of Chili Building 50,,,,,,,,,,,,,,,,,
-77.7533315850514,43.0985669969991,apartments,Blue Spruce Drive,29,14624,Rochester,NY,Cedars Of Chili Building 57,,,,,,,,,,,,,,,,,
-77.7532318805529,43.0991608943588,apartments,Blue Spruce Drive,3,14624,Rochester,NY,Cedars Of Chili Building 60,,,,,,,,,,,,,,,,,
-77.7528065103653,43.0987194732918,apartments,Blue Spruce Drive,30,14624,Rochester,NY,Cedars Of Chili Building 51,,,,,,,,,,,,,,,,,
-77.7532822911525,43.0985167083109,apartments,Blue Spruce Drive,31,14624,Rochester,NY,Cedars Of Chili Building 57,,,,,,,,,,,,,,,,,
-77.7527053999558,43.0987221372309,apartments,Blue Spruce Drive,32,14624,Rochester,NY,Cedars Of Chili Building 51,,,,,,,,,,,,,,,,,
-77.753229981783,43.09848085,apartments,Blue Spruce Drive,33,14624,Rochester,NY,Cedars Of Chili Building 57,,,,,,,,,,,,,,,,,
-77.7527321049599,43.0986857899097,apartments,Blue Spruce Drive,34,14624,Rochester,NY,Cedars Of Chili Building 51,,,,,,,,,,,,,,,,,
-77.7532323866973,43.0984105977218,apartments,Blue Spruce Drive,35,14624,Rochester,NY,Cedars Of Chili Building 56,,,,,,,,,,,,,,,,,
-77.7526362688585,43.0986869142588,apartments,Blue Spruce Drive,36,14624,Rochester,NY,Cedars Of chili Building 51,,,,,,,,,,,,,,,,,
-77.7532855744691,43.0983701904079,apartments,Blue Spruce Drive,37,14624,Rochester,NY,Cedars Of Chili Building 56,,,,,,,,,,,,,,,,,
-77.7526752601909,43.0986375669631,apartments,Blue Spruce Drive,38,14624,Rochester,NY,Cedars Of Chili,,,,,,,,,,,,,,,,,
-77.753333392969,43.0983378872434,apartments,Blue Spruce Drive,39,14624,Rochester,NY,Cedars Of Chili Building 56,,,,,,,,,,,,,,,,,
-77.7527021229807,43.0991591055721,apartments,Blue Spruce Drive,4,14624,Rochester,NY,Cedars Of Chili Building 49,,,,,,,,,,,,,,,,,
-77.752590753929,43.0986132293007,apartments,Blue Spruce Drive,40,14624,Rochester,NY,Cedars Of Chili Building 51,,,,,,,,,,,,,,,,,
-77.7533728760403,43.0982906747054,apartments,Blue Spruce Drive,41,14624,Rochester,NY,Cedars Of Chili Building 56,,,,,,,,,,,,,,,,,
-77.7525322135511,43.0985826289836,apartments,Blue Spruce Drive,42,14624,Rochester,NY,Cedars Of Chili Building 51,,,,,,,,,,,,,,,,,
-77.7527764347765,43.0984932902253,apartments,Blue Spruce Drive,44,14624,Rochester,NY,Cedars Of Chili Building 52,,,,,,,,,,,,,,,,,
-77.7527253548177,43.0984529053129,apartments,Blue Spruce Drive,46,14624,Rochester,NY,Cedars Of Chili Building 52,,,,,,,,,,,,,,,,,
-77.7527259425806,43.0984093503165,apartments,Blue Spruce Drive,48,14624,Rochester,NY,Cedars Of Chili Building 52,,,,,,,,,,,,,,,,,
-77.7532829305532,43.09912785547,apartments,Blue Spruce Drive,5,14624,Rochester,NY,Cedars Of Chili Building 60,,,,,,,,,,,,,,,,,
-77.7526075442767,43.0983706474874,apartments,Blue Spruce Drive,50,14624,Rochester,NY,Cedars Of Chili Building 52,,,,,,,,,,,,,,,,,
-77.7526131790253,43.0982896098134,apartments,Blue Spruce Drive,52,14624,Rochester,NY,Cedars Of Chili Building 53,,,,,,,,,,,,,,,,,
-77.752712890252,43.0982732917393,apartments,Blue Spruce Drive,54,14624,Rochester,NY,Cedars Of Chili Building 53,,,,,,,,,,,,,,,,,
-77.7527191329719,43.0982224905876,apartments,Blue Spruce Drive,56,14624,Rochester,NY,Cedars Of Chili Building 53,,,,,,,,,,,,,,,,,
-77.7528205924923,43.0982073315028,apartments,Blue Spruce Drive,58,14624,Rochester,NY,Cedars Of Chili Building 53,,,,,,,,,,,,,,,,,
-77.7527258155263,43.09912475,apartments,Blue Spruce Drive,6,14624,Rochester,NY,Cedars Of Chili Building 49,,,,,,,,,,,,,,,,,
-77.7528068303828,43.0980914835807,apartments,Blue Spruce Drive,60,14624,Rochester,NY,Cedars Of Chili Building 54,,,,,,,,,,,,,,,,,
-77.7527625557954,43.0980416309221,apartments,Blue Spruce Drive,62,14624,Rochester,NY,Cedars Of Chili Building 54,,,,,,,,,,,,,,,,,
-77.7527470900873,43.0979859281365,apartments,Blue Spruce Drive,64,14624,Rochester,NY,Cedars Of Chili Building 54,,,,,,,,,,,,,,,,,
-77.7528143791038,43.098031166902,apartments,Blue Spruce Drive,66,14624,Rochester,NY,Cedars Of Chili Building 54,,,,,,,,,,,,,,,,,
-77.7527639672191,43.0979481741494,apartments,Blue Spruce Drive,68,14624,Rochester,NY,Cedars Of Chili Building 54,,,,,,,,,,,,,,,,,
-77.7533352050752,43.0990951025588,apartments,Blue Spruce Drive,7,14624,Rochester,NY,Cedars Of Chili Building 60,,,,,,,,,,,,,,,,,
-77.7527914081097,43.0979163212537,apartments,Blue Spruce Drive,70,14624,Rochester,NY,Cedars Of Chili Building 54,,,,,,,,,,,,,,,,,
-77.7527824309975,43.0978491909434,apartments,Blue Spruce Drive,72,14624,Rochester,NY,Cedars Of Chili Building 54,,,,,,,,,,,,,,,,,
-77.7528838202429,43.097785623898,apartments,Blue Spruce Drive,74,14624,Rochester,NY,Cedars Of chili Building 55,,,,,,,,,,,,,,,,,
-77.7529646414358,43.0977716861812,apartments,Blue Spruce Drive,76,14624,Rochester,NY,Cedars Of Chili Building 55,,,,,,,,,,,,,,,,,
-77.753033681108,43.0977770566173,apartments,Blue Spruce Drive,78,14624,Rochester,NY,Cedars Of Chili Building 55,,,,,,,,,,,,,,,,,
-77.7526339766502,43.0991267242841,apartments,Blue Spruce Drive,8,14624,Rochester,NY,Cedars Of Chili Building 49,,,,,,,,,,,,,,,,,
-77.7530904449001,43.0977699925475,apartments,Blue Spruce Drive,80,14624,Rochester,NY,Cedars Of Chili Building 55,,,,,,,,,,,,,,,,,
-77.753163650814,43.0977763381493,apartments,Blue Spruce Drive,82,14624,Rochester,NY,Cedars Of Chili Building 55,,,,,,,,,,,,,,,,,
-77.7533844738294,43.099059497006,apartments,Blue Spruce Drive,9,14624,Rochester,NY,Cedars Of Chili Building 60,,,,,,,,,,,,,,,,,
-73.3551495199572,40.9077912153705,apartments,Bluff Point Road,6,11768,Northport,,,,,,,,,,,,,,,,,,,
-72.7486624918535,40.9660386498686,apartments,Bluffs Drive North,801,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7480199764509,40.9675315461761,apartments,Bluffs Drive North,801,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7474919095891,40.9675530001548,apartments,Bluffs Drive North,801,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7485355444804,40.9675112998907,apartments,Bluffs Drive North,801,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7490867502411,40.9673976500257,apartments,Bluffs Drive North,801,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7479153064292,40.967022691326,apartments,Bluffs Drive South,1905,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.74723565873,40.9671652501444,apartments,Bluffs Drive South,1905,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7475570356764,40.9670685997714,apartments,Bluffs Drive South,1905,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7482965597562,40.9669521547658,apartments,Bluffs Drive South,1905,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7486379911606,40.9668688498611,apartments,Bluffs Drive South,1905,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7489731021371,40.9668191000385,apartments,Bluffs Drive South,1905,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7486664492596,40.9663896499815,apartments,Bluffs Drive South,3103,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7474405492596,40.9666224499815,apartments,Bluffs Drive South,3105,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-72.7480691847624,40.9665315610389,apartments,Bluffs Drive South,3105,11933,Baiting Hollow,,,,,,,,,,,,,,,,,,,
-73.1415367087241,40.911001730054,apartments,Blydenberg Lane,6,11790,Stony Brook,,,,,,,,,,,,,,,,,,,
-73.2680902940615,40.702294782003,apartments,Boathouse Lane E,35,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2686590980722,40.7020057271703,apartments,Boathouse Lane E,43,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2693484425247,40.702002752887,apartments,Boathouse Lane E,55,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2690340471811,40.7025785500191,apartments,Boathouse Lane E,61,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2694198320572,40.7030571503424,apartments,Boathouse Lane E,73,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2701883197228,40.7030990544621,apartments,Boathouse Lane E,85,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2709492340952,40.7027293991019,apartments,Boathouse Lane W,104,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2717431754006,40.7022258516197,apartments,Boathouse Lane W,133,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2712089253409,40.7019262664066,apartments,Boathouse Lane W,145,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2708279971294,40.7014853578769,apartments,Boathouse Lane W,151,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.270330402653,40.7011768002016,apartments,Boathouse Lane W,165,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2699803191211,40.7015452507452,apartments,Boathouse Lane W,173,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2706743576398,40.7030730001766,apartments,Boathouse Lane W,92,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-77.8067991938252,43.1121344500672,apartments,Boneset Trail,10,14514,North Chili,NY,,,,,,,,,,,,,,,,,,
-77.8067770034247,43.1125909327565,apartments,Boneset Trail,11,14514,North Chili,NY,,,,,,,,,,,,,,,,,,
-77.8067452832277,43.1131392836305,apartments,Boneset Trail,12,14514,North Chili,NY,,,,,,,,,,,,,,,,,,
-77.8068344046677,43.1137175552739,apartments,Boneset Trail,13,14514,North Chili,NY,,,,,,,,,,,,,,,,,,
-77.8074131183209,43.1122207105667,apartments,Boneset Trail,6,14514,North Chili,NY,,,,,,,,,,,,,,,,,,
-77.8068277800914,43.1114859826768,apartments,Boneset Trail,9,14514,North Chili,NY,,,,,,,,,,,,,,,,,,
-74.4304664607775,41.4497172972792,apartments,Bonnell Street,23,10940,Middletown,NY,,,,,1920,,,,,,,,,2,,,,
-74.429967630606,41.4486894994398,apartments,Bonnell Street,7,10940,Middletown,NY,,,,,1890,,,,,,,,,2,,,,
-74.4295389986702,41.4488370499365,apartments,Bonnell Street,8,10940,Middletown,NY,,,,,1890,,,,,,,,,2,,,,
-74.43004875,41.4488292,apartments,Bonnell Street,9,10940,Middletown,NY,,,,,1890,,,,,,,,,2,,,,
-73.3480248006772,40.7424054,apartments,Bonnie Lane,114,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3475616478158,40.742519349997,apartments,Bonnie Lane,117,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3469387146466,40.7421288881431,apartments,Bonnie Lane,131,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3475671551018,40.7419551435789,apartments,Bonnie Lane,163,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3508026758372,40.7432265257979,apartments,Bonnie Lane,19,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3495290083987,40.7432157407197,apartments,Bonnie Lane,37,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3508511152406,40.7428623202271,apartments,Bonnie Lane,61,11798,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3495743748226,40.7428610573935,apartments,Bonnie Lane,87,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.3487174551912,40.742853741283,apartments,Bonnie Lane,99,11704,Wyandanch,,,,,,,,,,,,,,,,,,,
-73.9554422508836,40.7417386232267,apartments,Borden Avenue,549,11101,Long Island City,,One Hunters Point,4533745,43.8,13,,,,,,,,,,,One Hunters Point,,,
-73.5061671688226,40.7182622995033,apartments,Bowling Lane,37,11756,Levittown,,,,,,,,,,,,,,,,,,,
-73.8249629952581,40.7638060370904,apartments,Bowne Street,36-19,11354,,,,4113390,20.2,,,,,,,,,,,,,,,
-73.0024802064767,40.9094546363708,apartments,Braddock Court,12,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0019816308965,40.9093987760385,apartments,Braddock Court,14,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0019570138021,40.9100167134499,apartments,Braddock Court,3,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0025800294226,40.9099288650363,apartments,Braddock Court,7,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0116149481011,40.8572271924915,apartments,Bretton Woods Drive,249,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0117642531905,40.8578729499564,apartments,Bretton Woods Drive,264,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0117045533687,40.8594180966953,apartments,Bretton Woods Drive,277,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0118757370027,40.8601642501452,apartments,Bretton Woods Drive,295,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0120947271468,40.8606736402131,apartments,Bretton Woods Drive,304,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0107990045476,40.8598010468366,apartments,Bretton Woods Drive,790,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0106381551477,40.8605032502221,apartments,Bretton Woods Drive,802,11727,Coram,,,,,,,,,,,,,,,,,,,
-74.0461346692631,41.4352110001394,apartments,Brewster Road,,12518,Cornwall,,Cornwall Estates,,,,,,,,,,,,,,,,,
-72.928788707942,40.893255001075,apartments,Briar Hill Court,34,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9280889860213,40.8931014847159,apartments,Briar Hill Court,36,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9280708108674,40.8925548189098,apartments,Briar Hill Court,46,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9287020656319,40.8926092239941,apartments,Briar Hill Court,55,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-77.4576801604267,43.0877048999901,apartments,Briar Oakwood Manor,,14450,Fairport,,,,,,,,,,,,,,,,,,,
